"";"price";"type";"district";"municipality";"street";"c";"link";"condition";"usable_area";"built_up_area";"land_area";"commission_in_price";"rooms"
"729";129990;"Byt";"okres Martin";"Turčianska Štiavnička";"okres Martin";NA;"https://www.nehnutelnosti.sk/4980111/apartmany-revay-exkluzivny-predaj-investicnych-apartmanov-turcianska-stiavnicka/";"Novostavba";"36,5";NA;NA;"no";"2"
"730";111990;"Byt";"okres Martin";"Turčianska Štiavnička";"okres Martin";NA;"https://www.nehnutelnosti.sk/4980110/apartmany-revay-exkluzivny-predaj-investicnych-apartmanov-turcianska-stiavnicka/";"Novostavba";"29";NA;NA;"no";"1"
"731";125000;"Byt";"okres Skalica";"Skalica";"okres Skalica";NA;"https://www.nehnutelnosti.sk/4980107/svetly-a-priestranny-3-izbovy-byt-skalica-80m2/";"Čiastočná rekonštrukcia";"80";NA;NA;"no";"3"
"732";49999;"Garsónka";"okres Topoľčany";"Topoľčany";"okres Topoľčany";NA;"https://www.nehnutelnosti.sk/4980102/predaj-garsonka-topolcany-sidlisko-f/";"Čiastočná rekonštrukcia";"21";NA;NA;"no";"1,5"
"733";NA;"Byt";"okres Nitra";"Nitra";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4980093/3-izbovy-byt-priamo-pod-nitrianskym-hradom/";"Pôvodný stav";"72";NA;NA;"no";"3"
"734";160000;"Rodinný dom";"okres Liptovský Mikuláš";"Bobrovček";"okres Liptovský Mikuláš";NA;"https://www.nehnutelnosti.sk/4980058/rodinny-dom-v-krasnom-prostredi-liptovskej-dediny-bobrovcek/";"Pôvodný stav";"260";"590";"800";"no";NA
"735";225000;"Rodinný dom";"okres Nitra";"Cabaj - Čápor";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4980057/na-predaj-exkluzivne-rd-cabaj-capor/";"Kompletná rekonštrukcia";"155";NA;"819";"no";NA
"736";189000;"Rodinný dom";"okres Nitra";"Veľký Cetín";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4980053/na-predaj-rodinny-dom-velky-cetin/";"Kompletná rekonštrukcia";"110";"138";"1263";"no";NA
"737";NA;"Rodinný dom";"okres Nitra";"Nitra";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4980014/predaj-skolaudovany-rodinny-dom/";"Novostavba";"108";"157";"702";"no";NA
"738";115990;"Byt";"okres Vranov nad Topľou";"Vranov nad Topľou";"okres Vranov nad Topľou";NA;"https://www.nehnutelnosti.sk/4979981/na-predaj-3-izbovy-byt-v-centre-mesta-vranova-nad-toplou/";"Kompletná rekonštrukcia";"67";NA;NA;"no";"3"
"739";155000;"Rodinný dom";"okres Skalica";"Gbely";"okres Skalica";NA;"https://www.nehnutelnosti.sk/4979970/na-predaj-rodinny-dom-s-pozemkom-v-meste-gbely/";"Kompletná rekonštrukcia";"99999999,99";"152";"595";"no";NA
"740";224990;"Byt";"okres Košice";"Košice I - Staré Mesto";"okres Košice";NA;"https://www.nehnutelnosti.sk/4979966/3-izbovy-byt-na-predaj-v-kosiciach-stare-mesto/";"Kompletná rekonštrukcia";"69";NA;NA;"yes";"3"
"741";64900;"Vidiecky dom";"okres Trebišov";"Veľký Horeš";"okres Trebišov";NA;"https://www.nehnutelnosti.sk/4979964/velky-hores-rodinny-dom-na-predaj/";"Kompletná rekonštrukcia";"100";"243";"1748";"no";NA
"742";189000;"Byt";"okres Galanta";"Galanta";"okres Galanta";NA;"https://www.nehnutelnosti.sk/4979949/moderny-3-izbovy-byt-85-m2-v-gala-residence-s-loggiou-10-m2/";"Novostavba";"95";"95";"95";"no";"3"
"743";193900;"Byt";"okres Bratislava";"Bratislava III - Nové Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4979947/uz-ani-cent-do-rekonstrukcie-byt-je-pripraveny-pre-noveho-majitela/";"Kompletná rekonštrukcia";"57";"57";"57";"no";"2"
"744";114000;"Rodinný dom";"okres Levice";"Veľký Ďur";"okres Levice";NA;"https://www.nehnutelnosti.sk/4979944/rodinny-dom-so-slnecnym-pozemkom/";"Čiastočná rekonštrukcia";"189";NA;"1888";"yes";NA
"745";247000;"Rodinný dom";"okres Levice";"Levice";"okres Levice";NA;"https://www.nehnutelnosti.sk/4979932/na-predaj-novostavba-rodinneho-domu-v-meste-levice/";"Novostavba";"95";"118";"484";"no";NA
"746";179900;"Rodinný dom";"okres Dunajská Streda";"Blahová";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4979926/predaj-4-izbovy-tehlovy-bungalov-v-blahovej/";"Novostavba";"110";NA;"700";"no";NA
"747";105000;"Byt";"okres Spišská Nová Ves";"Spišská Nová Ves";"okres Spišská Nová Ves";NA;"https://www.nehnutelnosti.sk/4979908/byt-3-1-na-sidl-mier-sp-nova-ves/";"Pôvodný stav";"71";NA;NA;"no";"3"
"748";240000;"Rodinný dom";"okres Dolný Kubín";"Malatiná";"okres Dolný Kubín";NA;"https://www.nehnutelnosti.sk/4979893/rodinny-dom-v-rekreacnej-oblasti/";"Vo výstavbe";"218,8";"172,8";"466";"no";NA
"749";138900;"Byt";"okres Pezinok";"Budmerice";"okres Pezinok";NA;"https://www.nehnutelnosti.sk/4955739/predaj-dvojizbovy-byt-budmerice-kpt-jana-rasu-exkluzivne-halo-reality/";"Kompletná rekonštrukcia";"57";NA;NA;"no";"2"
"750";135000;"Byt";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4979885/3-izbovy-byt-s-top-dispoziciou-loggia/";"Čiastočná rekonštrukcia";"70";NA;NA;"no";"3"
"751";119000;"Rodinný dom";"okres Banská Bystrica";"Banská Bystrica";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4979869/dom-v-tichom-prostredi-banska-bystrica/";"Pôvodný stav";"120";NA;"360";"no";NA
"752";179000;"Rodinný dom";"okres Žarnovica";"Hodruša - Hámre";"okres Žarnovica";NA;"https://www.nehnutelnosti.sk/4979870/nove-exkluzivne-rodinny-dom-na-predaj-v-obci-hodrusa-hamre/";"Čiastočná rekonštrukcia";NA;NA;"434";"no";NA
"753";253000;"Byt";"okres Bratislava";"Bratislava II - Ružinov";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4979866/priestranny-2-izbovy-byt-na-nivach/";"Kompletná rekonštrukcia";"62";NA;NA;"no";"2"
"754";580000;"Vidiecky dom";"okres Zlaté Moravce";"Jedľové Kostoľany";"okres Zlaté Moravce";NA;"https://www.nehnutelnosti.sk/4979845/borisko-jedlove-kostolany/";"Čiastočná rekonštrukcia";"179,5";"528";"18000";"no";NA
"755";NA;"Rodinný dom";"okres Martin";"Horný Kalník";"okres Martin";NA;"https://www.nehnutelnosti.sk/4979791/rd-horny-kalnik-cca-6-km-od-martina/";"Vo výstavbe";NA;NA;NA;"no";NA
"756";254900;"Rodinný dom";"okres Senec";"Miloslavov";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979778/na-predaj-rodinny-dom-v-miloslavove/";"Novostavba";"94";NA;"304";"no";NA
"757";254900;"Rodinný dom";"okres Senec";"Dunajská Lužná";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979777/na-predaj-rodinny-dom-v-miloslavove/";"Novostavba";"94";NA;"304";"no";NA
"758";233000;"Rodinný dom";"okres Senec";"Malinovo";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979774/exkluzivny-viladom-4-izbovy-v-novej-dedinke/";"Novostavba";"87";NA;"208";"no";NA
"759";254900;"Rodinný dom";"okres Senec";"Most pri Bratislave";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979775/na-predaj-rodinny-dom-v-miloslavove/";"Novostavba";"94";NA;"304";"no";NA
"760";254900;"Rodinný dom";"okres Dunajská Streda";"Hviezdoslavov";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4979776/na-predaj-rodinny-dom-v-miloslavove/";"Novostavba";"94";NA;"304";"no";NA
"761";233000;"Rodinný dom";"okres Senec";"Most pri Bratislave";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979772/exkluzivny-viladom-4-izbovy-v-novej-dedinke/";"Novostavba";"87";NA;"208";"no";NA
"762";233000;"Rodinný dom";"okres Senec";"Bernolákovo";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979773/exkluzivny-viladom-4-izbovy-dom/";"Novostavba";"87";NA;"208";"no";NA
"763";233000;"Rodinný dom";"okres Senec";"Nová Dedinka";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979771/posledne-volne-exkluzivny-viladom/";"Novostavba";"87";NA;"208";"no";NA
"764";233000;"Rodinný dom";"okres Senec";"Miloslavov";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979770/exkluzivny-viladom-4-izbovy-v-novej-dedinke/";"Novostavba";"87";NA;"208";"no";NA
"765";250000;"Rodinný dom";"okres Senec";"Nová Dedinka";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979769/posledny-volny-exkluzivny-viladom/";"Novostavba";"163";NA;NA;"no";NA
"766";250000;"Rodinný dom";"okres Senec";"Miloslavov";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979768/exkluzivny-viladom-4-izbovy-v-novej-dedinke/";"Novostavba";"163";NA;NA;"no";NA
"767";250000;"Rodinný dom";"okres Senec";"Most pri Bratislave";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979767/posledny-volny-exkluzivny-viladom/";"Novostavba";"163";NA;NA;"no";NA
"768";250000;"Rodinný dom";"okres Senec";"Bernolákovo";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979766/exkluzivny-viladom-4-izbovy-dom/";"Novostavba";"163";NA;NA;"no";NA
"769";229000;"Rodinný dom";"okres Dunajská Streda";"Veľká Paka";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4979765/nizkoenergeticke-domy-s-tepelnym-cerpadlom/";"Vo výstavbe";"97";NA;"500";"no";NA
"770";229000;"Rodinný dom";"okres Dunajská Streda";"Šamorín";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4979764/nizkoenergeticke-domy-s-tepelnym-cerpadlom/";"Vo výstavbe";"97";NA;"500";"no";NA
"771";224000;"Rodinný dom";"okres Senec";"Miloslavov";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979762/4-izbove-rodinne-domy-v-hamuliakove/";"Novostavba";"83";NA;"376";"no";NA
"772";229000;"Rodinný dom";"okres Dunajská Streda";"Lehnice";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4979763/nizkoenergeticke-domy-s-tepelnym-cerpadlom/";"Vo výstavbe";"97";NA;"500";"no";NA
"773";169990;"Rodinný dom";"okres Komárno";"Imeľ";"okres Komárno";NA;"https://www.nehnutelnosti.sk/4979715/predaj-rodinny-dom-imel-nesvady/";"Čiastočná rekonštrukcia";"165";"118";"760";"no";NA
"774";326600;"Byt";"okres Košice";"Košice III - Košická Nová Ves";"okres Košice";NA;"https://www.nehnutelnosti.sk/4979740/4-izbove-byty-s-loggiou-panorama-6-kosice/";"Developerský projekt";"109";NA;NA;"yes";"4"
"775";452750;"Byt";"okres Košice";"Košice III - Košická Nová Ves";"okres Košice";NA;"https://www.nehnutelnosti.sk/4979741/5-izbovy-byt-s-terasou-panorama-6-kosice/";"Developerský projekt";"135";NA;NA;"yes";"5"
"776";243450;"Byt";"okres Košice";"Košice III - Košická Nová Ves";"okres Košice";NA;"https://www.nehnutelnosti.sk/4979739/3-izbove-byty-s-loggiou-panorama-6-kosice/";"Developerský projekt";"76";NA;NA;"yes";"3"
"777";144900;"Byt";"okres Košice";"Košice III - Košická Nová Ves";"okres Košice";NA;"https://www.nehnutelnosti.sk/4979738/2-izbove-byty-s-loggiou-panorama-6-kosice/";"Developerský projekt";"46";NA;NA;"yes";"2"
"778";115300;"Byt";"okres Košice";"Košice III - Košická Nová Ves";"okres Košice";NA;"https://www.nehnutelnosti.sk/4979737/1-izbovy-byt-s-loggiou-panorama-6-kosice/";"Developerský projekt";"30";NA;NA;"yes";"1"
"779";249000;"Rodinný dom";"okres Trnava";"Trnava";"okres Trnava";NA;"https://www.nehnutelnosti.sk/4979735/zlava-3-izbovy-rodinny-dom-na-peknom-858-m2-pozemku-v-trnave-na-predaj/";"Pôvodný stav";"74";NA;"858";"no";NA
"780";104000;"Byt";"okres Žiar nad Hronom";"Žiar nad Hronom";"okres Žiar nad Hronom";NA;"https://www.nehnutelnosti.sk/4979725/tureality-ponuka-na-predaj-2i-50m2-byt-v-ziari-nad-hronom/";"Kompletná rekonštrukcia";"50";NA;NA;"no";"2"
"781";215000;"Byt";"okres Bratislava";"Bratislava II - Ružinov";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4979724/3-izbovy-byt-povodny-stav-ruzinov-balkon-75m2/";"Pôvodný stav";"74";NA;NA;"no";"3"
"782";140000;"Byt";"okres Prešov";"Prešov";"okres Prešov";NA;"https://www.nehnutelnosti.sk/4979723/pripravujeme-byt-3-izbovy-exnarova-4-posch-z-8-68-m2/";"Čiastočná rekonštrukcia";"68";NA;NA;"no";"3"
"783";59000;"Byt";"okres Lučenec";"Lučenec";"okres Lučenec";NA;"https://www.nehnutelnosti.sk/4979693/kompletne-zrekonstruovany-jednoizbovy-byt-v-lucenci/";NA;NA;NA;NA;"no";"1"
"784";NA;"Rodinný dom";"okres Žilina";"Žilina - Žilinská Lehota";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4979690/idealne-byvanie-predpredaj-6-modernych-rodinnych-domov-v-mestskej-casti-ziliny/";"Novostavba";"129,4";NA;"588";"no";NA
"785";134200;"Byt";"okres Trnava";"Trnava";"okres Trnava";NA;"https://www.nehnutelnosti.sk/4979654/predaj-trojizbovy-byt-trnava/";"Čiastočná rekonštrukcia";"99";NA;NA;"no";"3"
"786";112000;"Byt";"okres Banská Bystrica";"Banská Bystrica";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4979653/predaj-jednoizbovy-byt-banska-bystrica-centrum-centrum/";"Čiastočná rekonštrukcia";"35";NA;NA;"no";"1"
"787";127000;"Byt";"okres Žilina";"Žilina - Hliny";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4979632/predaj-2-izbovy-byt-zilina-hliny-cena-127-000/";"Pôvodný stav";"58,4";NA;NA;"no";"2"
"788";165000;"Rodinný dom";"okres Nitra";"Nová Ves nad Žitavou";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4979610/investicna-prilezitost-predame-rodinny-dom-v-obci-nova-ves-n-zitavou/";"Pôvodný stav";NA;NA;NA;"no";NA
"789";NA;"Rodinný dom";"okres Michalovce";"Michalovce";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/4979607/lukrativna-ponuka-poschodovy-rodinny-dom-v-michalovciach/";"Kompletná rekonštrukcia";NA;NA;"454";"no";NA
"790";NA;"Byt";"okres Prešov";"Prešov";"okres Prešov";NA;"https://www.nehnutelnosti.sk/4979606/novostavba-2-izbovy-byt-plaza-residence-presov-solivar/";"Novostavba";NA;NA;"58";"no";"2"
"791";66000;"Byt";"okres Ilava";"Dubnica nad Váhom";"okres Ilava";NA;"https://www.nehnutelnosti.sk/4979605/na-predaj-ciastocne-zrekonstruovany-1-izbovy-byt/";"Čiastočná rekonštrukcia";NA;NA;"30";"no";"1"
"792";1;"Byt";"okres Nitra";"Ivanka pri Nitre";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4979604/na-predaj-exkluzivne-novostavba-3-izbovy-byt-bez-investicie/";"Novostavba";"65,1";NA;"68";"no";"3"
"793";87000;"Rodinný dom";"okres Nové Zámky";"Veľké Lovce";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4979601/exkluzivne-na-predaj-rodinny-dom-v-obci-velke-lovce/";"Pôvodný stav";"175";"575";"1043";"no";NA
"794";75000;"Byt";"okres Nové Zámky";"Nové Zámky";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4979603/exkluzivne-na-predaj-2-izbovy-byt-v-novych-zamkoch/";"Pôvodný stav";"61,36";NA;NA;"no";"2"
"795";89000;"Byt";"okres Banská Bystrica";"Banská Bystrica";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4979597/predaj-1i-bauring-kompletna-rekonstrukcia-b-b-severna-ul/";"Kompletná rekonštrukcia";"29";NA;"29";"no";"1"
"796";189900;"Rodinný dom";"okres Banská Štiavnica";"Banská Štiavnica";"okres Banská Štiavnica";NA;"https://www.nehnutelnosti.sk/4965977/predaj-domu-so-zahradou/";"Pôvodný stav";"840";"118";"722";"no";NA
"797";289000;"Rodinný dom";"okres Prešov";"Prešov";"okres Prešov";NA;"https://www.nehnutelnosti.sk/4979593/vyhodna-ponuka-predaj-rd-v-sirsom-centre-presova/";"Čiastočná rekonštrukcia";"210";"128";"554";"no";NA
"798";161500;"Byt";"okres Nitra";"Nitra";"okres Nitra";NA;"https://www.nehnutelnosti.sk/4979592/na-predaj-2-izbovy-byt-v-centre-mesta-nitra/";"Čiastočná rekonštrukcia";"53";NA;NA;"no";"2"
"799";224000;"Byt";"okres Bratislava";"Bratislava II - Ružinov";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4979551/2-izbovy-byt-v-15-rocnej-stavbe-bratislava-ruzinov/";"Čiastočná rekonštrukcia";"78";NA;NA;"no";"2"
"800";111000;"Byt";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4966062/na-predaj-1-izbovy-byt-zilina-vlcince/";"Čiastočná rekonštrukcia";"38,2";"38,2";"38,2";"no";"1"
"801";79750;"Garsónka";"okres Banská Bystrica";"Banská Bystrica";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4979527/byty-v-novostavbe-na-predaj-v-centre-bb/";"Novostavba";"29";NA;NA;"no";"1,5"
"802";135000;"Byt";"okres Bratislava";"Bratislava II - Podunajské Biskupice";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4979529/2-izbovy-byt-s-loggiou-bratislava-podunajske-biskupice-vrakuna/";"Čiastočná rekonštrukcia";"54";NA;NA;"no";"2"
"803";131572;"Byt";"okres Martin";"Košťany nad Turcom";"okres Martin";NA;"https://www.nehnutelnosti.sk/4979511/novostavba-3-izbovy-mezonet-kostany-nad-turcom/";"Novostavba";"77";NA;NA;"no";"3"
"804";NA;"Byt";"okres Banská Štiavnica";"Banská Štiavnica";"okres Banská Štiavnica";NA;"https://www.nehnutelnosti.sk/4979493/predaj-jednoizbovy-byt-banska-stiavnica/";"Kompletná rekonštrukcia";"34";NA;NA;"no";"1"
"805";140000;"Byt";"okres Martin";"Martin";"okres Martin";NA;"https://www.nehnutelnosti.sk/4979485/3-izbovy-byt-na-predaj-podhaj/";"Kompletná rekonštrukcia";"69,2";NA;NA;"no";"3"
"806";185000;"Byt";"okres Zvolen";"Zvolen";"okres Zvolen";NA;"https://www.nehnutelnosti.sk/4979463/predaj-trojizbovy-byt-zvolen-zlaty-potok-s-lodziou-iba-u-nas/";"Čiastočná rekonštrukcia";"85";NA;NA;"no";"3"
"807";249900;"Rodinný dom";"okres Turčianske Teplice";"Turčianske Teplice";"okres Turčianske Teplice";NA;"https://www.nehnutelnosti.sk/4979452/prilezitost/";"Kompletná rekonštrukcia";"200";"360";"812";"no";NA
"808";33000;"Garsónka";"okres Žiar nad Hronom";"Žiar nad Hronom";"okres Žiar nad Hronom";NA;"https://www.nehnutelnosti.sk/4979426/garsonka-v-ziar-nad-hronom/";"Kompletná rekonštrukcia";"23";NA;NA;"no";"1,5"
"809";90000;"Byt";"okres Topoľčany";"Topoľčany";"okres Topoľčany";NA;"https://www.nehnutelnosti.sk/4979425/na-predaj-3-izbovy-byt-v-topolcanoch-57-m2/";"Čiastočná rekonštrukcia";"57";NA;NA;"yes";"3"
"810";NA;"Rodinný dom";"okres Martin";"Sučany";"okres Martin";NA;"https://www.nehnutelnosti.sk/4979417/na-predaj-je-starsi-tehlovy-rodinny-dom-s-priestrannym-pozemkom-v-obci-sucany/";"Pôvodný stav";NA;"100";"720";"no";NA
"811";152900;"Byt";"okres Malacky";"Stupava";"okres Malacky";NA;"https://www.nehnutelnosti.sk/4979413/predaj-dvojizbovy-byt-stupava/";"Kompletná rekonštrukcia";"50";NA;NA;"no";"2"
"812";179000;"Byt";"okres Banská Bystrica";"Banská Bystrica";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4979403/na-predaj-luxusny-2i-byt-novostavba-bb-foncorda-top/";"Novostavba";"54";NA;NA;"no";"2"
"813";235000;"Mezonet";"okres Galanta";"Sereď";"okres Galanta";NA;"https://www.nehnutelnosti.sk/4979271/4-izbovy-mezonet-v-centre-mesta/";"Novostavba";"119,29";NA;NA;"no";NA
"814";70000;"Rodinný dom";"okres Myjava";"Krajné";"okres Myjava";NA;"https://www.nehnutelnosti.sk/4979400/sireal-myjava-ponukame-na-predaj-rodinny-dom-v-obci-krajne/";"Pôvodný stav";"70";NA;"530";"no";NA
"815";179900;"Byt";"okres Trnava";"Trnava";"okres Trnava";NA;"https://www.nehnutelnosti.sk/4979398/gestto-3-izbovy-byt-po-kompletnej-rekonstrukcii-na-predaj-olympijska-ul-loggia/";"Kompletná rekonštrukcia";"75,25";NA;NA;"no";"3"
"816";124900;"Byt";"okres Galanta";"Sereď";"okres Galanta";NA;"https://www.nehnutelnosti.sk/4979393/velky-byt-s-vybornou-dispoziciou-v-centre-parkovanie-mozne-v-garazi-priamo-pri-bytovke/";"Čiastočná rekonštrukcia";"73";"73";"73";"no";"3"
"817";113500;"Byt";"okres Galanta";"Sereď";"okres Galanta";NA;"https://www.nehnutelnosti.sk/4979392/velky-3-izbovy-byt-vo-vybornej-lokalite-komplet-zariadeny-s-balkonom/";"Čiastočná rekonštrukcia";"74";"74";"74";"no";"3"
"818";75000;"Rodinný dom";"okres Rožňava";"Rakovnica";"okres Rožňava";NA;"https://www.nehnutelnosti.sk/4979390/dom-vhodny-na-byvanie-v-obci-rakovnica/";"Pôvodný stav";"115";NA;"895";"no";NA
"819";214900;"Rodinný dom";"okres Trnava";"Smolenice";"okres Trnava";NA;"https://www.nehnutelnosti.sk/4979376/exkluzivne-na-predaj-rodinny-dom-v-obci-smolenice/";"Čiastočná rekonštrukcia";"120";NA;"600";"no";NA
"820";148000;"Byt";"okres Nové Zámky";"Nové Zámky";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4979375/na-predaj-3-iz-byt-so-zahradou-a-garazou-v-novych-zamkoch/";"Pôvodný stav";"67";NA;NA;"no";"3"
"821";96000;"Byt";"okres Komárno";"Nesvady";"okres Komárno";NA;"https://www.nehnutelnosti.sk/4979374/na-predaj-3-izbovy-byt-so-zahradou-a-garazou-v-nesvadoch/";"Pôvodný stav";"78";NA;"78";"no";"3"
"822";78000;"Byt";"okres Komárno";"Hurbanovo";"okres Komárno";NA;"https://www.nehnutelnosti.sk/4979369/exkluzivne-na-predaj-3-izbovy-byt-v-hurbanove/";"Pôvodný stav";"62";NA;"62";"no";"3"
"823";198000;"Rodinný dom";"okres Nové Zámky";"Andovce";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4979367/exkluzivne-na-predaj-rodinny-dom-v-andovciach/";"Pôvodný stav";NA;"120";"520";"no";NA
"824";137000;"Byt";"okres Nové Zámky";"Nové Zámky";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4979365/na-predaj-3-izbovy-byt-v-novych-zamkoch/";"Novostavba";NA;"65";"65";"no";"3"
"825";1;"Byt";"okres Dunajská Streda";"Šamorín";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4979366/na-predaj-3-izbovy-byt-v-samorine/";"Čiastočná rekonštrukcia";"67";NA;"67";"no";"3"
"826";190000;"Byt";"okres Bratislava";"Bratislava V - Petržalka";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4979357/slnecny-3-izbovy-byt-s-vyhladom-na-hrad-a-kamzik-na-rovniankovej-ulici-v-petrzalke/";"Čiastočná rekonštrukcia";"65";NA;NA;"no";"3"
"827";148000;"Rodinný dom";"okres Púchov";"Púchov";"okres Púchov";NA;"https://www.nehnutelnosti.sk/4979354/velky-vkusne-prerobeny-rodinny-dom-v-hornej-breznici/";"Kompletná rekonštrukcia";NA;"219";"661";"no";NA
"828";210486;"Rodinný dom";"okres Dunajská Streda";"Šamorín";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4979331/nizkoenergeticka-novostavba-sfotovoltaikou-na-streche-tepelnym-cerpadlom-a2x-klimatizaciou/";"Novostavba";"123";NA;"350";"no";NA
"829";210486;"Rodinný dom";"okres Senec";"Dunajská Lužná";"okres Senec";NA;"https://www.nehnutelnosti.sk/4979330/nizkoenergeticka-novostavba-sfotovoltaikou-na-streche-tepelnym-cerpadlom-a2x-klimatizaciou/";"Novostavba";"123";NA;"350";"no";NA
"830";79990;"Byt";"okres Rimavská Sobota";"Rimavská Sobota";"okres Rimavská Sobota";NA;"https://www.nehnutelnosti.sk/4979320/predaj-trojizbovy-byt-rimavska-sobota-roznavska-exkluzivne-halo-reality/";"Čiastočná rekonštrukcia";"61";NA;NA;"no";"3"
"831";209900;"Byt";"okres Bratislava";"Bratislava II - Ružinov";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4979315/comfort-living-ponuka-domov-pre-delfina/";"Kompletná rekonštrukcia";"42";NA;NA;"no";"2"
